,University,Faculty Name,Faculty Website,scholarid
4398,University of Central Florida,Elaine J. Weyuker,https://www.cs.ucf.edu/person/elaine-weyuker,xXjQoLIAAAAJ
4399,University of Central Florida,Fan Yao,http://fan-yao.com,07_GV5oAAAAJ
4400,University of Central Florida,Gary T. Leavens,http://www.cs.ucf.edu/~leavens/homepage.html,NuVArIYAAAAJ
4401,University of Central Florida,George K. Atia,http://eecs.ucf.edu/~atia,E_8axWQAAAAJ
4402,University of Central Florida,Gita Reese Sukthankar,http://www.eecs.ucf.edu/~gitars,087P6LMAAAAJ
4403,University of Central Florida,Greg Welch,https://sreal.ucf.edu/people/welch,9rHaWCYAAAAJ
4404,University of Central Florida,Guo-Jun Qi,http://www.cs.ucf.edu/~gqi,Nut-uvoAAAAJ
4405,University of Central Florida,Haiyan Hu,http://www.cs.ucf.edu/~haihu,NOSCHOLARPAGE
4406,University of Central Florida,Hao Zheng 0005,http://haozheng.us,NOSCHOLARPAGE
4407,University of Central Florida,Hassan Foroosh,http://www.cs.ucf.edu/~foroosh,vNHN42cAAAAJ
4408,University of Central Florida,Issa Batarseh,http://www.cecs.ucf.edu/faculty/issa-batarseh,xl0jn_IAAAAJ
4409,University of Central Florida,Ivan Garibay,https://www.cs.ucf.edu/~garibay,rPuLfoMAAAAJ
4410,University of Central Florida,James K. Baker,https://www.cs.ucf.edu/person/james-baker,NOSCHOLARPAGE
4411,University of Central Florida,Jiann-Shiun Yuan,https://sites.google.com/site/yuanjs168,b-C_s6gAAAAJ
4412,University of Central Florida,Joe LaViola,https://www.cs.ucf.edu/~jjl,kXZaMu8AAAAJ
4413,University of Central Florida,Johnathan Mell,https://jtmell.com,VoRlLBMAAAAJ
4414,University of Central Florida,Jongouk Choi,https://www.cs.ucf.edu/person/jongouk-choi,1R1m3poAAAAJ
4415,University of Central Florida,Joseph T. Kider Jr.,https://www.josephkider.com,uQxgKlwAAAAJ
4416,University of Central Florida,Jun Wang 0001,http://www.cass.eecs.ucf.edu/?page_id=1249,wYNgwnMAAAAJ
4417,University of Central Florida,Kevin Moran,https://www.kpmoran.com,CllWHUcAAAAJ
4418,University of Central Florida,Kien A. Hua,https://dsg.cs.ucf.edu,EjLI14IAAAAJ
4419,University of Central Florida,Ladislau Bölöni,http://www.cs.ucf.edu/~lboloni,drG1_tsAAAAJ
4420,University of Central Florida,Laura Brattain,https://www.cs.ucf.edu/person/laura-brattain,QIegbakAAAAJ
4421,University of Central Florida,Liqiang Wang,http://www.cs.ucf.edu/~lwang/index.html,mZKxB10AAAAJ
4422,University of Central Florida,M. Sazadur Rahman,https://www.cs.ucf.edu/person/sazadur-rahman,HH6Bh2UAAAAJ
4423,University of Central Florida,Mark A. Heinrich,http://www.cs.ucf.edu/~heinrich,ENsrFlsAAAAJ
4424,University of Central Florida,Mary Jean Amon,https://www.ist.ucf.edu/People/IST-Mary-Jean-Amon,1OBLAFoAAAAJ
4425,University of Central Florida,Mostafa A. Bassiouni,http://www.cs.ucf.edu/~bassi,NOSCHOLARPAGE
4426,University of Central Florida,Mubarak Shah,https://www.crcv.ucf.edu/person/mubarak-shah,p8gsO3gAAAAJ
4427,University of Central Florida,Murat Yuksel,http://www.ece.ucf.edu/~yuksem,2Jk34E8AAAAJ
4428,University of Central Florida,Narsingh Deo,http://www.cs.ucf.edu/~deo,2uiQgfMAAAAJ
4429,University of Central Florida,Nazanin Rahnavard,http://cwnlab.eecs.ucf.edu,PzgFISkAAAAJ
4430,University of Central Florida,Niels da Vitoria Lobo,https://www.crcv.ucf.edu/person/niels-lobo,hjzQhbgAAAAJ
4431,University of Central Florida,Paul Gazzillo,https://paulgazzillo.com,Ywp0CG8AAAAJ
4432,University of Central Florida,Qian Lou,https://qlou.org,SBYgXLoAAAAJ
4433,University of Central Florida,Qun Zhou,https://www.ece.ucf.edu/sidal,10gQjv4AAAAJ
4434,University of Central Florida,Ratan Guha,http://www.cs.ucf.edu/~guha,NOSCHOLARPAGE
4435,University of Central Florida,Rickard Ewetz,http://www.ece.ucf.edu/~ewetz,h_RaG-8AAAAJ
4436,University of Central Florida,Roger Azevedo,https://www.ist.ucf.edu/People/Roger-Azevedo,gAFP2yQAAAAJ
4437,University of Central Florida,Ronald D. Dutton,http://www.cs.ucf.edu/~dutton,NOSCHOLARPAGE
4438,University of Central Florida,Ronald F. DeMara,http://cal.ucf.edu,jZpJNhoAAAAJ
4439,University of Central Florida,Santu Karmaker,https://karmake2.github.io,y6pZKT4AAAAJ
4440,University of Central Florida,Ser Nam Lim,https://www.cs.ucf.edu/person/ser-nam-lim,HX0BfLYAAAAJ
4441,University of Central Florida,Shahana Ibrahim,https://www.cs.ucf.edu/person/shahana-ibrahim,FxN93qsAAAAJ
4442,University of Central Florida,Shaojie Zhang,http://www.cs.ucf.edu/~shzhang,V-zvBOgAAAAJ
4443,University of Central Florida,Shibu Yooseph,http://www.cs.ucf.edu/~syooseph,OJKibFgAAAAJ
4444,University of Central Florida,Shruti Vyas,https://www.cs.ucf.edu/person/shruti-vyas,15YqUQUAAAAJ
4445,University of Central Florida,Sumanta N. Pattanaik,http://www.cs.ucf.edu/~sumant,e2tGEjUAAAAJ
4446,University of Central Florida,Wei Zhang 0076,https://www.cs.ucf.edu/~wzhang,Zcd7W2sAAAAJ
4447,University of Central Florida,Xiaoman Li,https://www.cs.ucf.edu/~xiaoman,OlCzjxAAAAAJ
4448,University of Central Florida,Xin Xin 0008,https://www.cs.ucf.edu/person/xin-xin,j3lsvx4AAAAJ
4449,University of Central Florida,Xueqiang Wang,https://xw48.github.io,KvZqX-oAAAAJ
4450,University of Central Florida,Yan Solihin,https://sites.google.com/view/arpers,sUQFclgAAAAJ
4451,University of Central Florida,Yao Li 0006,https://yaoliusa.weebly.com,7njgCKIAAAAJ
4452,University of Central Florida,Yaser P. Fallah,https://www.ece.ucf.edu/person/yaser-p-fallah,Pni_ugMAAAAJ
4453,University of Central Florida,Yogesh S. Rawat,https://www.crcv.ucf.edu/person/rawat,D_JvEcwAAAAJ
4454,University of Central Florida,Yue Wang 0068,https://www.cs.ucf.edu/person/yue-wang,ndMi_z8AAAAJ
4455,Rochester Institute of Technology,Al Biles,http://igm.rit.edu/~jabics,NOSCHOLARPAGE
4456,Rochester Institute of Technology,Alan Kaminsky,https://www.cs.rit.edu/~ark,NOSCHOLARPAGE
4457,Rochester Institute of Technology,Alexander G. Ororbia II,http://www.personal.psu.edu/ago109,IAFscrMAAAAJ
4458,Rochester Institute of Technology,Amlan Ganguly,https://people.rit.edu/axgeec,tuWDm5kAAAAJ
4459,Rochester Institute of Technology,Andrew Meneely,http://www.se.rit.edu/~andy,LFxEgGoAAAAJ
4460,Rochester Institute of Technology,Anne R. Haake,https://www.rit.edu/gccis/anne-haake,d0JcWVIAAAAJ
4461,Rochester Institute of Technology,Arthur Azevedo de Amorim,http://arthuraa.net,dZYdFBgAAAAJ
4462,Rochester Institute of Technology,Ashiqur R. KhudaBukhsh,https://www.rit.edu/directory/axkvse-ashique-khudabukhsh,mWyMp38AAAAJ
4463,Rochester Institute of Technology,Bartosz Krawczyk,https://www.rit.edu/directory/bxkcis-bartosz-krawczyk,0GrFcZsAAAAJ
4464,Rochester Institute of Technology,Bill Stackpole,https://www.rit.edu/gccis/computingsecurity/people/bill-stackpole,z-ALk7QAAAAJ
4465,Rochester Institute of Technology,Billy Bob Brumley,https://www.rit.edu/directory/bbbics-billy-brumley,7QX0AQYAAAAJ
4466,Rochester Institute of Technology,Bo Yuan 0005,http://byuan.csec.rit.edu,utrtn3cAAAAJ
4467,Rochester Institute of Technology,Brian M. Tomaszewski,https://people.rit.edu/bmtski,hcIpln4AAAAJ
4468,Rochester Institute of Technology,Bruce Hartpence,http://www.brucehartpence.com,uvcXwjIAAAAJ
4469,Rochester Institute of Technology,Carlos R. Osuna,https://www.rit.edu/gccis/carlos-rivero,oLEES1QAAAAJ
4470,Rochester Institute of Technology,Carol J. Romanowski,https://www.rit.edu/gccis/carol-romanowski,NOSCHOLARPAGE
4471,Rochester Institute of Technology,Catherine Beaton,http://www.ist.rit.edu/~cib,NOSCHOLARPAGE
4472,Rochester Institute of Technology,Chao Peng 0003,https://people.rit.edu/cxpigm,NOSCHOLARPAGE
4473,Rochester Institute of Technology,Charles Border,https://www.rit.edu/gccis/charlie-border,NOSCHOLARPAGE
4474,Rochester Institute of Technology,Christian D. Newman,https://www.rit.edu/studentaffairs/religion/catholiccampusministry.php,hb_08rUAAAAJ
4475,Rochester Institute of Technology,Christopher A. Egert,http://igm.rit.edu/~cae,NOSCHOLARPAGE
4476,Rochester Institute of Technology,Christopher Homan,https://www.cs.rit.edu/~cmh,kU6puLcAAAAJ
4477,Rochester Institute of Technology,Daniel Bogaard,https://people.rit.edu/dsbics,NOSCHOLARPAGE
4478,Rochester Institute of Technology,Daniel E. Krutz,https://dan7800.github.io/index.html,NOSCHOLARPAGE
4479,Rochester Institute of Technology,Daryl Johnson,https://www.rit.edu/gccis/daryl-johnson,RFV02_UAAAAJ
4480,Rochester Institute of Technology,David Schwartz,http://igm.rit.edu/~dis,Aob433gAAAAJ
4481,Rochester Institute of Technology,Dongfang Liu,https://dongfang-liu.github.io,uICY0vEAAAAJ
4482,Rochester Institute of Technology,Edith Hemaspaandra,https://www.cs.rit.edu/~eh,Z9W_SPAAAAAJ
4483,Rochester Institute of Technology,Edward Holden,http://www.ist.rit.edu/~eph,NOSCHOLARPAGE
4484,Rochester Institute of Technology,Elissa M. Weeden,https://www.rit.edu/gccis/elissa-weeden,NOSCHOLARPAGE
4485,Rochester Institute of Technology,Elizabeth Lawley,http://lawley.rit.edu,aJi1r9wAAAAJ
4486,Rochester Institute of Technology,Ersin Uzun,https://www.rit.edu/directory/exugci-ersin-uzun,-sf4IhMAAAAJ
4487,Rochester Institute of Technology,Fawad Ahmad,http://cs.rit.edu/~fawad,CcFk-6wAAAAJ
4488,Rochester Institute of Technology,Fereydoun Kazemian,https://www.cs.rit.edu/~fxk,NOSCHOLARPAGE
4489,Rochester Institute of Technology,Garreth W. Tigwell,https://www.rit.edu/directory/gwtics-garreth-tigwell,It8_yJwAAAAJ
4490,Rochester Institute of Technology,Gordon Goodman,https://www.rit.edu/gccis/gordon-goodman,NOSCHOLARPAGE
4491,Rochester Institute of Technology,Ha Kyung Kong,https://www.rit.edu/directory/hxkics-hidy-kong,vGfPaykAAAAJ
4492,Rochester Institute of Technology,Hanif Rahbari,https://www.rit.edu/gccis/computingsecurity/people/hanif-rahbari,0lhBjI4AAAAJ
4493,Rochester Institute of Technology,Hans-Peter Bischof,https://www.cs.rit.edu/~hpb,NOSCHOLARPAGE
4494,Rochester Institute of Technology,Hrishikesh B. Acharya,https://www.rit.edu/gccis/computingsecurity/people/hrishikesh-acharya,NOSCHOLARPAGE
4495,Rochester Institute of Technology,Ivan De Oliveira Nunes,https://www.rit.edu/directory/ixdics-ivan-de-oliveira-nunes,2ITEX20AAAAJ
4496,Rochester Institute of Technology,Ivona Bezáková,https://www.cs.rit.edu/~ib,NOSCHOLARPAGE
4497,Rochester Institute of Technology,J. Scott Hawker,http://www.se.rit.edu/~hawker,NOSCHOLARPAGE
4498,Rochester Institute of Technology,Jai Kang,https://www.rit.edu/gccis/jai-kang,NOSCHOLARPAGE
4499,Rochester Institute of Technology,James E. Heliotis,https://www.cs.rit.edu/~jeh,NOSCHOLARPAGE
4500,Rochester Institute of Technology,James Vallino,http://www.se.rit.edu/~jrv,DwWwHIMAAAAJ
4501,Rochester Institute of Technology,Jay Jackson,http://www.rit.edu/gccis/igm/jay-jackson,oyMWftgAAAAJ
4502,Rochester Institute of Technology,Jeffrey Lasky,https://www.rit.edu/gccis/jeffrey-lasky,NOSCHOLARPAGE
4503,Rochester Institute of Technology,Jessica D. Bayliss,https://www.rit.edu/gccis/igm/jessica-bayliss,Su10oeUAAAAJ
4504,Rochester Institute of Technology,Ji Hwan Park,https://people.rit.edu/jhpigm,LVJWinQAAAAJ
4505,Rochester Institute of Technology,Jim Leone,http://www.ist.rit.edu/~leone,ivIz4JYAAAAJ
4506,Rochester Institute of Technology,Joe Geigel,https://www.cs.rit.edu/~jmg,NOSCHOLARPAGE
4507,Rochester Institute of Technology,Kevin Bierre,https://www.rit.edu/gccis/igm/kevin-bierre,NOSCHOLARPAGE
4508,Rochester Institute of Technology,Konstantinos Papangelis,https://www.rit.edu/directory/kxpigm-konstantinos-papangelis,g_VPp4MAAAAJ
4509,Rochester Institute of Technology,Kristen Shinohara,http://www.kristenshinohara.com,phGrIKYAAAAJ
4510,Rochester Institute of Technology,Larry Hill,https://www.rit.edu/gccis/larry-hill,NOSCHOLARPAGE
4511,Rochester Institute of Technology,Leon Reznik,https://www.cs.rit.edu/~lr,GX_Iau8AAAAJ
4512,Rochester Institute of Technology,Linwei Wang,https://www.rit.edu/gccis/linwei-wang,CG56DzcAAAAJ
4513,Rochester Institute of Technology,M. Mustafa Rafique,https://cs.rit.edu/~mrafique,utSvhGEAAAAJ
4514,Rochester Institute of Technology,Matt Huenerfauth,http://huenerfauth.ist.rit.edu,UsP45DwAAAAJ
4515,Rochester Institute of Technology,Matthew Fluet,https://www.cs.rit.edu/~mtf,8SmCkDQAAAAJ
4516,Rochester Institute of Technology,Matthew K. Wright,https://www.rit.edu/gccis/computingsecurity/people/matthew-wright,icDo19sAAAAJ
4517,Rochester Institute of Technology,Michael J. Mior,https://michael.mior.ca,bpO_ZLoAAAAJ
4518,Rochester Institute of Technology,Michael Yacci,https://www.rit.edu/gccis/michael-yacci,NOSCHOLARPAGE
4519,Rochester Institute of Technology,Minseok Kwon,https://www.cs.rit.edu/~jmk,d0SpJbIAAAAJ
4520,Rochester Institute of Technology,Mohamed Wiem Mkaouer,https://www.rit.edu/gccis/mohamed-wiem-mkaouer,UoHgCukAAAAJ
4521,Rochester Institute of Technology,Mohan Kumar,https://www.cs.rit.edu/~mjk,FoRBkdsAAAAJ
4522,Rochester Institute of Technology,Nancy Doubleday,https://www.rit.edu/gccis/igm/nancy-doubleday,NOSCHOLARPAGE
4523,Rochester Institute of Technology,Nathan D. Cahill,https://people.rit.edu/ndcsma,O7uS3IUAAAAJ
4524,Rochester Institute of Technology,Naveen Sharma,https://www.rit.edu/gccis/naveen-sharma-0,91QFhTMAAAAJ
4525,Rochester Institute of Technology,Nick LaLone,https://www.rit.edu/directory/njligm-nicolas-lalone,W7xPgioAAAAJ
4526,Rochester Institute of Technology,Nirmala Shenoy,https://www.rit.edu/gccis/nirmala-shenoy,NOSCHOLARPAGE
4527,Rochester Institute of Technology,Owen Gottlieb,https://www.rit.edu/gccis/igm/owen-gottlieb,y3AFsFYAAAAJ
4528,Rochester Institute of Technology,Paul T. Tymann,https://www.cs.rit.edu/~ptt,NOSCHOLARPAGE
4529,Rochester Institute of Technology,Peizhao Hu,https://www.cs.rit.edu/~ph,w4PoXGMAAAAJ
4530,Rochester Institute of Technology,Pengcheng Shi,https://www.rit.edu/gccis/pengcheng-shi,JiVaZf8AAAAJ
4531,Rochester Institute of Technology,Peter Lutz,http://www.ist.rit.edu/~phl,Z2E0SisAAAAJ
4532,Rochester Institute of Technology,Qi Yu 0001,https://www.rit.edu/mining/qi-yu,L3gWdfEAAAAJ
4533,Rochester Institute of Technology,Rajendra K. Raj,https://www.cs.rit.edu/~rkr,NOSCHOLARPAGE
4534,Rochester Institute of Technology,Reynold Bailey,https://www.cs.rit.edu/~rjb,H_BCGA0AAAAJ
4535,Rochester Institute of Technology,Richard D. Lange,https://sites.google.com/view/bonsai-lab/home,xc-Z4CoAAAAJ
4536,Rochester Institute of Technology,Richard Zanibbi,https://www.cs.rit.edu/~rlaz,k6xVb1QAAAAJ
4537,Rochester Institute of Technology,Ronald Vullo,http://ist.rit.edu/~rpv,NOSCHOLARPAGE
4538,Rochester Institute of Technology,Roshan L. Peiris,https://www.rit.edu/directory/rxpics-roshan-peiris,cVEUHIIAAAAJ
4539,Rochester Institute of Technology,Rui Li 0002,https://www.rit.edu/directory/rxlics-rui-li,AHx53ngAAAAJ
4540,Rochester Institute of Technology,Shan-Chieh Yang,https://people.rit.edu/sjyeec,Yblf_UQAAAAJ
4541,Rochester Institute of Technology,Sharon Mason,http://ist.rit.edu/~spm,_03eTDYAAAAJ
4542,Rochester Institute of Technology,Stanislaw P. Radziszowski,https://www.cs.rit.edu/~spr/homepage.html,aY0gRagAAAAJ
4543,Rochester Institute of Technology,Stephen Jacobs,https://www.rit.edu/gccis/stephen-jacobs,Bitmab4AAAAJ
4544,Rochester Institute of Technology,Steven J. Zilora,http://ist.rit.edu/~sjz,NOSCHOLARPAGE
4545,Rochester Institute of Technology,Sumita Mishra,http://csec.rit.edu/~smishra,WdVZoP4AAAAJ
4546,Rochester Institute of Technology,Sylvia Perez-Hardy,https://www.rit.edu/gccis/sylvia-perez-hardy,NOSCHOLARPAGE
4547,Rochester Institute of Technology,Tae Oh,https://www.rit.edu/gccis/computingsecurity/people/tom-oh,ugbZoXwAAAAJ
4548,Rochester Institute of Technology,Tona Henderson,https://www.rit.edu/gccis/igm/tona-henderson,NOSCHOLARPAGE
4549,Rochester Institute of Technology,Travis Desell,http://http://tdesell.cs.und.edu,K9xdZDkAAAAJ
4550,Rochester Institute of Technology,Varsha Dhani,https://www.rit.edu/directory/vxdvcs-varsha-dani,qA3IkiwAAAAJ
4551,Rochester Institute of Technology,Vicki L. Hanson,https://vickihanson.org,my5lwzIAAAAJ
4552,Rochester Institute of Technology,W. Michelle Harris,https://people.rit.edu/wmhics,NOSCHOLARPAGE
4553,Rochester Institute of Technology,Weijie Zhao 0001,https://www.cs.rit.edu/~wjz,c-gzOhwAAAAJ
4554,Rochester Institute of Technology,Wiley R. McKinzie,https://www.rit.edu/programs/faculty/gccis-ugrad,NOSCHOLARPAGE
4555,Rochester Institute of Technology,Xueling Zhang,https://xuelingz.github.io,a_smy2wAAAAJ
4556,Rochester Institute of Technology,Xumin Liu,https://www.cs.rit.edu/people/faculty/xl,2Qq9lnUAAAAJ
4557,Rochester Institute of Technology,Yangming Li,https://people.rit.edu/ymliee,NRMhdgAAAAJ
4558,Rochester Institute of Technology,Yiming Tang 0002,https://yiming-tang-cs.github.io,yQd3GgoAAAAJ
4559,Rochester Institute of Technology,Yin Pan,https://www.rit.edu/gccis/computingsecurity/people/yin-pan,SHJ98SkAAAAJ
4560,Rochester Institute of Technology,Yinxi Liu,https://yinxi.site,GLEONSkAAAAJ
4561,Rochester Institute of Technology,Yunbo Zhang,http://www.willyunbozhang.com,jJ5svmIAAAAJ
4562,Rochester Institute of Technology,Zachary J. Butler,https://www.cs.rit.edu/~zjb,aRmAQRQAAAAJ
4563,Rochester Institute of Technology,Zhiqiang Tao,http://ztao.cc,sEKglOkAAAAJ
4564,Michigan State University,Abdol-Hossein Esfahanian,http://www.cse.msu.edu/~esfahani,NOSCHOLARPAGE
4565,Michigan State University,Alex Liu,http://www.cse.msu.edu/~alexliu,qRjO51UAAAAJ
4566,Michigan State University,Anil K. Jain,https://www.cse.msu.edu/~jain,g-_ZXGsAAAAJ
4567,Michigan State University,Arend Hintze,http://hintzelab.msu.edu,9OItN4cAAAAJ
4568,Michigan State University,Arun Abraham Ross,http://www.cse.msu.edu/~rossarun,7IiUQDkAAAAJ
4569,Michigan State University,Betty H. C. Cheng,http://www.cse.msu.edu/~chengb,qABYFOIAAAAJ
4570,Michigan State University,Borzoo Bonakdarpour,http://www.cse.msu.edu/~borzoo,T_hw6kcAAAAJ
4571,Michigan State University,Charles B. Owen,http://www.cse.msu.edu/~cbowen,zBuDgD0AAAAJ
4572,Michigan State University,Charles Ofria,http://www.ofria.com,nYLuKDAAAAAJ
4573,Michigan State University,Eric K. Torng,http://www.cse.msu.edu/~torng,FyeZL14AAAAJ
4574,Michigan State University,Guan-Hua Tu,http://www.cse.msu.edu/~ghtu,SqZmO1IAAAAJ
4575,Michigan State University,Guoliang Xing,http://www.cse.msu.edu/~glxing,kI5JKs8AAAAJ
4576,Michigan State University,Hasan Metin Aktulga,http://www.cse.msu.edu/~hma,NOSCHOLARPAGE
4577,Michigan State University,Jiayu Zhou,http://0xmachine.com,yQKlLTQAAAAJ
4578,Michigan State University,Jiliang Tang,http://www.cse.msu.edu/~tangjili,WtzKMWAAAAAJ
4579,Michigan State University,John (Juyang) Weng,http://www.cse.msu.edu/~weng,HnQ2gqMAAAAJ
4580,Michigan State University,Joshua E. Siegel,http://www.siegelautomation.com,Y7530HwAAAAJ
4581,Michigan State University,Kay Connelly,https://cstat.msu.edu/people/kay-connelly,uZZ7HtIAAAAJ
4582,Michigan State University,Kevin Liu,http://www.cse.msu.edu/~kjl,exrdRM0AAAAJ
4583,Michigan State University,Kristen Johnson,https://www.egr.msu.edu/people/profile/kristenj,iHeTIZEAAAAJ
4584,Michigan State University,Laura K. Dillon,http://www.cse.msu.edu/~ldillon,NOSCHOLARPAGE
4585,Michigan State University,Li Xiao 0001,http://www.cse.msu.edu/~lxiao,NOSCHOLARPAGE
4586,Michigan State University,Matt W. Mutka,https://www.cse.msu.edu/~mutka,NOSCHOLARPAGE
4587,Michigan State University,Naresh Boddeti,http://vishnu.boddeti.net,JKcrO9IAAAAJ
4588,Michigan State University,Pang-Ning Tan,http://www.cse.msu.edu/~ptan,xNs4D2QAAAAJ
4589,Michigan State University,Parisa Kordjamshidi,https://www.cse.msu.edu/~kordjams,Ugo3NGgAAAAJ
4590,Michigan State University,Philip K. McKinley,http://www.cse.msu.edu/~mckinley,70oIOKIAAAAJ
4591,Michigan State University,Qiben Yan,https://cse.msu.edu/~qyan,su4cfrIAAAAJ
4592,Michigan State University,Richard J. Enbody,http://www.cse.msu.edu/~enbody,QR4VpsIAAAAJ
4593,Michigan State University,Sandeep Kulkarni,http://www.cse.msu.edu/~sandeep,9us9lu0AAAAJ
4594,Michigan State University,Sijia Liu 0001,https://www.egr.msu.edu/people/profile/liusiji5,C7dO_UgAAAAJ
4595,Michigan State University,Tianxing Li 0001,http://cse.msu.edu/~litianx2,fsnA2skAAAAJ
4596,Michigan State University,Wayne R. Dyksen,http://www.cse.msu.edu/~dyksen,NOSCHOLARPAGE
4597,Michigan State University,William F. Punch,http://www.cse.msu.edu/~punch,U9HQ2qUAAAAJ
4598,Michigan State University,Wolfgang Banzhaf,http://research.msu.edu/tag/wolfgang-banzhaf,u-FjxEUAAAAJ
4599,Michigan State University,Xiaoming Liu 0002,https://www.cse.msu.edu/~liuxm,Bii0w1oAAAAJ
4600,Michigan State University,Yanni Sun,https://www.egr.msu.edu/people/profile/yannisun,NOSCHOLARPAGE
4601,Michigan State University,Yiying Tong,http://www.cse.msu.edu/~ytong,2Dz330cAAAAJ
4602,Michigan State University,Yu Kong 0001,https://www.egr.msu.edu/~yukong,wXA8nb4AAAAJ
4603,Michigan State University,Yun-Hao Liu 0001,https://www.cse.msu.edu/~liuyunha,hon00PIAAAAJ
4604,Michigan State University,Zhichao Cao 0001,https://cse.msu.edu/~caozc,td3RSWYAAAAJ
4605,Michigan State University,Zijun Cui,https://zijunjkl.github.io,hxkHMJIAAAAJ
4606,University of Rochester,Aaron Steven White,http://aaronstevenwhite.io,R-ZVWNEAAAAJ
4607,University of Rochester,Anson Kahng,https://ansonkahng.com,5q9EqQkAAAAJ
4608,University of Rochester,Chen Ding 0001,http://www.cs.rochester.edu/~cding,SZuNhvQAAAAJ
4609,University of Rochester,Chenliang Xu,https://www.cs.rochester.edu/~cxu22,54HfyDIAAAAJ
4610,University of Rochester,Chris Kanan,http://www.chriskanan.com,jMxZjBoAAAAJ
4611,University of Rochester,Christopher M. Brown,https://www.cs.rochester.edu/~brown/home_orig.html,OaLLZy8AAAAJ
4612,University of Rochester,Daniel Gildea,https://www.cs.rochester.edu/u/gildea,NOSCHOLARPAGE
4613,University of Rochester,Daniel Stefankovic,https://www.cs.rochester.edu/~stefanko,NOSCHOLARPAGE
4614,University of Rochester,Ehsan Hoque 0001,http://web.media.mit.edu/~mehoque,ZJrR0KQAAAAJ
4615,University of Rochester,Fatemeh Nargesian,https://fnargesian.com,QAXc7SwAAAAJ
4616,University of Rochester,Gaurav Sharma,https://hajim.rochester.edu/ece/sites/gsharma,OlsDoroAAAAJ
4617,University of Rochester,Gourab Ghoshal,http://gghoshal.pas.rochester.edu,_CNYi6MAAAAJ
